name,sku,description,image_url,product_url
Sacchetti raccoglipolvere in tessuto (5pezzi),dwv9402-xj,"Sacchetti raccoglipolvere in tessuto (5pezzi)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9402-XJ/DWV9402_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9402-xj/sacchetti-raccoglipolvere-tessuto-5pezzi?tid=568846
Sacchetti raccogli polvere in plastica (5pezzi),dwv9400-xj,"Sacchetti raccogli polvere in plastica (5pezzi)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9400-XJ/DWV9400_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9400-xj/sacchetti-raccogli-polvere-plastica-5pezzi?tid=568846
"Tassellatore SDS-Plus a ""L"" 3 modalità 32mm 4.2J 1000W con AVC",d25413k-qs,"Tassellatore SDS-Plus a ""L"" 3 modalità 32mm 4.2J 1000W con AVC

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D25413K-QS/D25413K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d25413k-qs/tassellatore-sds-plus-l-3-modalita-32mm-42j-1000w-con-avc?tid=568846
"Scalpellatore SDS-Plus a ""L"" 4.2J 1000W con sistema AVC",d25430k-qs,"Scalpellatore SDS-Plus a ""L"" 4.2J 1000W con sistema AVC

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D25430K-QS/D25430K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d25430k-qs/scalpellatore-sds-plus-l-42j-1000w-con-sistema-avc?tid=568846
Tassellatore SDS-Plus XR Litio 18V 4.0Ah,dch253m2-qw,"Tassellatore SDS-Plus XR Litio 18V 4.0Ah

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCH253M2-QW/DCH253M2_K1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dch253m2-qw/tassellatore-sds-plus-xr-litio-18v-40ah?tid=568846
Aspiratore solidi/liquidi classe L 1400W - Classe L,dwv902l-qs,"Aspiratore solidi/liquidi classe L 1400W - Classe L

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV902L-QS/DWV902L_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv902l-qs/aspiratore-solidiliquidi-classe-l-1400w-classe-l?tid=568846
Aspiratore solidi/liquidi classe M 1400W - Classe M,dwv902m-qs,"Aspiratore solidi/liquidi classe M 1400W - Classe M

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV902M-QS/DWV902M_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv902m-qs/aspiratore-solidiliquidi-classe-m-1400w-classe-m?tid=568846
Smerigliatrice angolare 230mm 2400W,dwe4559-qs,"Smerigliatrice angolare 230mm 2400W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE4559-QS/DWE4559_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe4559-qs/smerigliatrice-angolare-230mm-2400w?tid=568846
Sega circolare 65mm - 1350W,dwe560-qs,"Sega circolare 65mm - 1350W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE560-QS/DWE560_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe560-qs/sega-circolare-65mm-1350w?tid=568846
Sega circolare 55mm - 1200W,dwe550-qs,"Sega circolare 55mm - 1200W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE550-QS/DWE550_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe550-qs/sega-circolare-55mm-1200w?tid=568846
Sega Circolare 61mm - 1600W - Scarpa guida parallela,dwe576k-qs,"Sega Circolare 61mm - 1600W - Scarpa guida parallela

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE576K-QS/DWE576K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe576k-qs/sega-circolare-61mm-1600w-scarpa-guida-parallela?tid=568846
Sega Circolare 61mm - 1600W - Scarpa guida parallela,dwe576k-qs,"Sega Circolare 61mm - 1600W - Scarpa guida parallela

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE576K-QS/DWE576K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe576k-qs/sega-circolare-61mm-1600w-scarpa-guida-parallela?tid=568846
"Avvitatore a Impulsi 1/2"" XR Litio 18V 4.0Ah",dcf880m2-qw,"Avvitatore a Impulsi 1/2"" XR Litio 18V 4.0Ah

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCF880M2-QW/DCF880M2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcf880m2-qw/avvitatore-impulsi-12-xr-litio-18v-40ah?tid=568846
Sega Universale XR Litio 18V 4.0Ah,dcs380m2-qw,"Sega Universale XR Litio 18V 4.0Ah

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS380M2-QW/DCS380M2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs380m2-qw/sega-universale-xr-litio-18v-40ah?tid=568846
Trapano avvitatore 18V XR Litio con percussione,dcd785m2-qw,"Trapano avvitatore 18V XR Litio con percussione

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCD785M2-QW/DCD785M2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcd785m2-qw/trapano-avvitatore-18v-xr-litio-con-percussione?tid=568846
Smerigliatrice angolare 18V XR Litio,dcg412m2-qw,"Smerigliatrice angolare 18V XR Litio

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCG412M2-QW/DCG412M2_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcg412m2-qw/smerigliatrice-angolare-18v-xr-litio?tid=568846
Cuffia di aspirazione per levigatura superfici - 115/125mm,dwe46150-xj,"Cuffia di aspirazione per levigatura superfici - 115/125mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE46150-XJ/DWE46150_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe46150-xj/cuffia-di-aspirazione-levigatura-superfici-115125mm?tid=568846
Trapano a colonna con supporto magnetico 1200W,dwe1622k-qs,"Trapano a colonna con supporto magnetico 1200W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE1622K-QS/DWE1622K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe1622k-qs/trapano-colonna-con-supporto-magnetico-1200w?tid=568846
Smerigliatrice angolare 230mm 2600W,dwe4579-qs,"Smerigliatrice angolare 230mm 2600W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWE4579-QS/DWE4579_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwe4579-qs/smerigliatrice-angolare-230mm-2600w?tid=568846
Sega Universale XR Litio 18V (senza batterie),dcs380n-xj,"Sega Universale XR Litio 18V (senza batterie)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS380N-XJ/DCS380N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs380n-xj/sega-universale-xr-litio-18v-senza-batterie?tid=568846
Sega Universale XR Litio 10.8V (senza batterie),dcs310n-xj,"Sega Universale XR Litio 10.8V (senza batterie)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCS310N-XJ/DCS310N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcs310n-xj/sega-universale-xr-litio-108v-senza-batterie?tid=568846
Troncatrice a testa fissa con pianetto 305mm + Sistema tracciatura XPS,d27113-qs,"Troncatrice a testa fissa con pianetto 305mm + Sistema tracciatura XPS

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D27113-QS/D27113_4.jpg?resize=530x530,https://www.dewalt.it/prodotto/d27113-qs/troncatrice-testa-fissa-con-pianetto-305mm-sistema-tracciatura-xps?tid=568846
Adattatore in gomma,dwv9110-xj,"Adattatore in gomma

The DWV9110 is a tapered rubber adapter that fits with the DWV9000 AirLock connector for quick and easy dust port connection.  ͍ Fits port sizes 29,30 and 36 mm.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9110-XJ/DWV9110_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9110-xj/adattatore-gomma?tid=568846
Adattatore 35mm ad angolo,dwv9150-xj,"Adattatore 35mm ad angolo

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9150-XJ/DWV9150_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9150-xj/adattatore-35mm-ad-angolo?tid=568846
Kit di sistemi di connessione per macchine legno,dwv9220-xj,"Kit di sistemi di connessione per macchine legno

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9220-XJ/DWV9220_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9220-xj/kit-di-sistemi-di-connessione-macchine-legno?tid=568846
Adattatore 35mm,dwv9130-xj,"Adattatore 35mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWV9130-XJ/DWV9130_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwv9130-xj/adattatore-35mm?tid=568846
Demolitore Exa 30mm 16Kg 35J 1600W con AVC,d25961k-qs,"Demolitore Exa 30mm 16Kg 35J 1600W con AVC

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D25961K-QS/D25961K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d25961k-qs/demolitore-exa-30mm-16kg-35j-1600w-con-avc?tid=568846
Elettrofresatrice compatta a base fissa 900W 8mm,d26200-qs,"Elettrofresatrice compatta a base fissa 900W 8mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D26200-QS/D26200_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d26200-qs/elettrofresatrice-compatta-base-fissa-900w-8mm?tid=568846
Elettrofresatrice con affondamento e base fissa 900W 8mm,d26204k-qs,"Elettrofresatrice con affondamento e base fissa 900W 8mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D26204K-QS/D26204K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d26204k-qs/elettrofresatrice-con-affondamento-e-base-fissa-900w-8mm?tid=568846
Pistola termica digitale 2000 Watt,d26414-qs,"Pistola termica digitale 2000 Watt

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D26414-QS/D26414_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d26414-qs/pistola-termica-digitale-2000-watt?tid=568846
Pistola termica digitale 2000 Watt,d26414-qs,"Pistola termica digitale 2000 Watt

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D26414-QS/D26414_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d26414-qs/pistola-termica-digitale-2000-watt?tid=568846
Trapano - Carotatore 2 velocità 1300W,d21570k-qs,"Trapano - Carotatore 2 velocità 1300W

Trapano con due velocità meccaniche, adatto per uso intenso ed applicazioni che necessitano di tanta potenza. Il mandrino da 13 mm e l’impugnatura addizionale in metallo ne fanno uno strumento affidabile nell’uso sul cantiere edile e per lavori di installazione di carpenteria medio-pesante.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D21570K-QS/D21570K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d21570k-qs/trapano-carotatore-2-velocita-1300w?tid=568846
Tagliapiastrelle portatile 1300W,dwc410-qs,"Tagliapiastrelle portatile 1300W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWC410-QS/DWC410_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwc410-qs/tagliapiastrelle-portatile-1300w?tid=568846
Pistola termica 1800 Watt,d26411-qs,"Pistola termica 1800 Watt

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D26411-QS/D26411_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d26411-qs/pistola-termica-1800-watt?tid=568846
Trapano con percussione 2 velocità 1300W,dwd530ks-qs,"Trapano con percussione 2 velocità 1300W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWD530KS-QS/DWD530KS_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwd530ks-qs/trapano-con-percussione-2-velocita-1300w?tid=568846
Trapano a percussione 701W con mandrino autoserrante,dwd024ks-qs,"Trapano a percussione 701W con mandrino autoserrante

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWD024KS-QS/DWD024KS_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwd024ks-qs/trapano-percussione-701w-con-mandrino-autoserrante?tid=568846
Squadratrice radiale 350mm - Trifase,dw729kn-xs,"Squadratrice radiale 350mm - Trifase

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW729KN-XS/DW729KN_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw729kn-xs/squadratrice-radiale-350mm-trifase?tid=568846
Squadratrice Radiale 300mm,dw721kn-qs,"Squadratrice Radiale 300mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW721KN-QS/DW721KN_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw721kn-qs/squadratrice-radiale-300mm?tid=568846
Demolitore SDS-MAX 10Kg 17.9 1500W,d25899k-qs,"Demolitore SDS-MAX 10Kg 17.9 1500W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D25899K-QS/D25899K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d25899k-qs/demolitore-sds-max-10kg-179-1500w?tid=568846
Sacchetti raccogli polvere per D27900 (5pezzi),d279001-xj,"Sacchetti raccogli polvere per D27900 (5pezzi)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D279001-XJ/D279001_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d279001-xj/sacchetti-raccogli-polvere-d27900-5pezzi?tid=568846
Accessorio per Elettrofresatrici,dws5031-xj,"Accessorio per Elettrofresatrici

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5031-XJ/DWS5031_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5031-xj/accessorio-elettrofresatrici?tid=568846
"Borsa porta-guida (da utilizzare solocon DWS5021, DWS5022)",dws5025-xj,"Borsa porta-guida (da utilizzare solocon DWS5021, DWS5022)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5025-XJ/DWS5025_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5025-xj/borsa-porta-guida-da-utilizzare-solocon-dws5021-dws5022?tid=568846
Guida rettilinea - 1.5m,dws5022-xj,"Guida rettilinea - 1.5m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5022-XJ/DWS5022_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5022-xj/guida-rettilinea-15m?tid=568846
Guida rettilinea - 2.6m,dws5023-xj,"Guida rettilinea - 2.6m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5023-XJ/DWS5023_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5023-xj/guida-rettilinea-26m?tid=568846
Coppia morsetti per guida rettilinea,dws5026-xj,"Coppia morsetti per guida rettilinea

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5026-XJ/DWS5026_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5026-xj/coppia-morsetti-guida-rettilinea?tid=568846
Striscia di ricambio per bordo esterno,dws5029-xj,"Striscia di ricambio per bordo esterno

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5029-XJ/DWS5029_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5029-xj/striscia-di-ricambio-bordo-esterno?tid=568846
Striscia di ricambio in Teflon,dws5030-xj,"Striscia di ricambio in Teflon

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5030-XJ/DWS5030_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5030-xj/striscia-di-ricambio-teflon?tid=568846
Guida rettilinea - 1m,dws5021-xj,"Guida rettilinea - 1m

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWS5021-XJ/DWS5021_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dws5021-xj/guida-rettilinea-1m?tid=568846
Sega combinata 305mm,d27107-qs,"Sega combinata 305mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D27107-QS/D27107_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d27107-qs/sega-combinata-305mm?tid=568846
Sega combinata 305mm,d27107-qs,"Sega combinata 305mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D27107-QS/D27107_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d27107-qs/sega-combinata-305mm?tid=568846
Sacchetti raccogli polvere per D27901 / D27902 (5pezzi),d279017-xj,"Sacchetti raccogli polvere per D27901 / D27902 (5pezzi)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D279017-XJ/D279017_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d279017-xj/sacchetti-raccogli-polvere-d27901-d27902-5pezzi?tid=568846
Filtro plissettato per D27902,d279025-xj,"Filtro plissettato per D27902

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D279025-XJ/D279025_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d279025-xj/filtro-plissettato-d27902?tid=568846
Troncatrice veloce per metalli 355mm 2200W,d28715-qs,"Troncatrice veloce per metalli 355mm 2200W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D28715-QS/D28715_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d28715-qs/troncatrice-veloce-metalli-355mm-2200w?tid=568846
Coppia tubi di prolunga - 1000mm per DW742 / DW743,de3494-xj,"Coppia tubi di prolunga - 1000mm per DW742 / DW743

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE3494-XJ/DE3494_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de3494-xj/coppia-tubi-di-prolunga-1000mm-dw742-dw743?tid=568846
Seghetto alternativo 550W - Impugnatura a staffa,dw341k-qs,"Seghetto alternativo 550W - Impugnatura a staffa

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW341K-QS/DW341K_2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw341k-qs/seghetto-alternativo-550w-impugnatura-staffa?tid=568846
Seghetto alternativo 550W - Impugnatura sul corpo,dw343k-qs,"Seghetto alternativo 550W - Impugnatura sul corpo

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW343K-QS/DW343K_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw343k-qs/seghetto-alternativo-550w-impugnatura-sul-corpo?tid=568846
Troncatrice radiale con pianetto 305mm,d27111-qs,"Troncatrice radiale con pianetto 305mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D27111-QS/D27111_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d27111-qs/troncatrice-radiale-con-pianetto-305mm?tid=568846
Sega combinata 250mm,dw743n-qs,"Sega combinata 250mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW743N-QS/DW743N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw743n-qs/sega-combinata-250mm?tid=568846
Tavolo scorrevole lato sinistro per D27107,d271055-xj,"Tavolo scorrevole lato sinistro per D27107

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D271055-XJ/D271055_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d271055-xj/tavolo-scorrevole-lato-sinistro-d27107?tid=568846
Gambe di supporto per D24000,d240001-xj,"Gambe di supporto per D24000

Questo supporto per tagliapiastrelle a umido si ripiega per un facile trasporto e si è predisposto per 4 posizioni di altezza. La robusta struttura in metallo è compatibile per le tagliapiastrelle D24000 e D36000.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D240001-XJ/D240001_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d240001-xj/gambe-di-supporto-d24000?tid=568846
Estensione tavolo lato destro per D27107,d271058-xj,"Estensione tavolo lato destro per D27107

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/d271058-xj/estensione-tavolo-lato-destro-d27107?tid=568846
Kit Aspirazione polveri per D27107,d271054-xj,"Kit Aspirazione polveri per D27107

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D271054-XJ/D271054_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d271054-xj/kit-aspirazione-polveri-d27107?tid=568846
Tagliapiastrelle a umido 1600W,d24000-qs,"Tagliapiastrelle a umido 1600W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D24000-QS/D24000_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d24000-qs/tagliapiastrelle-umido-1600w?tid=568846
Sega Circolare 86mm - 1750W,d23700-qs,"Sega Circolare 86mm - 1750W

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/D23700-QS/D23700_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/d23700-qs/sega-circolare-86mm-1750w?tid=568846
Platorello 150mm - morbido,de2644-xj,"Platorello 150mm - morbido

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg,https://www.dewalt.it/prodotto/de2644-xj/platorello-150mm-morbido?tid=568846
Estensione con gambe per DE7023/DE7033,de7031-xj,"Estensione con gambe per DE7023/DE7033

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7031-XJ/DE7031_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7031-xj/estensione-con-gambe-de7023de7033?tid=568846
Sacchetti raccogli polvere per DW790 (5pezzi),de7902-xj,"Sacchetti raccogli polvere per DW790 (5pezzi)

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7902-XJ/DE7902_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7902-xj/sacchetti-raccogli-polvere-dw790-5pezzi?tid=568846
Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035,de7030-xj,"Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7030-XJ/DE7030_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7030-xj/coppia-di-braccia-lunghe-di-fissaggio-de7023de7033de7035?tid=568846
Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035,de7030-xj,"Coppia di braccia lunghe di fissaggio per DE7023/DE7033/DE7035

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7030-XJ/DE7030_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7030-xj/coppia-di-braccia-lunghe-di-fissaggio-de7023de7033de7035?tid=568846
Supporto a rulli,de7027-xj,"Supporto a rulli

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7027-XJ/DE7027_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7027-xj/supporto-rulli?tid=568846
Supporto di lavoro allargato per DE7023/DE7033,de7029-xj,"Supporto di lavoro allargato per DE7023/DE7033

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7029-XJ/DE7029_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7029-xj/supporto-di-lavoro-allargato-de7023de7033?tid=568846
Set aspirazione polvere attacco per DW711/709,de7779-xj,"Set aspirazione polvere attacco per DW711/709

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7779-XJ/DE7779_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7779-xj/set-aspirazione-polvere-attacco-dw711709?tid=568846
Troncatrice Radiale Elettronica 216mm,dw712-qs,"Troncatrice Radiale Elettronica 216mm

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DW712-QS/DW712_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dw712-qs/troncatrice-radiale-elettronica-216mm?tid=568846
Coppia di braccia di fissaggio per DE7023/DE7033 /DE7035,de7025-xj,"Coppia di braccia di fissaggio per DE7023/DE7033 /DE7035

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7025-XJ/DE7025_F1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7025-xj/coppia-di-braccia-di-fissaggio-de7023de7033-de7035?tid=568846
Supporto di lavoro per DE7023/DE7033,de7024-xj,"Supporto di lavoro per DE7023/DE7033

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7024-XJ/DE7024_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7024-xj/supporto-di-lavoro-de7023de7033?tid=568846
Supporto poggia-pezzo per DW742 / DW743,de3495-xj,"Supporto poggia-pezzo per DW742 / DW743

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE3495-XJ/DE3495_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de3495-xj/supporto-poggia-pezzo-dw742-dw743?tid=568846
Accessori per pialla DW733/D27300,de7330-xj,"Accessori per pialla DW733/D27300

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE7330-XJ/DE7330_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de7330-xj/accessori-pialla-dw733d27300?tid=568846
Squadra parallela per rifillare per DW742 / DW743,de3473-xj,"Squadra parallela per rifillare per DW742 / DW743

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DE3473-XJ/DE3473_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/de3473-xj/squadra-parallela-rifillare-dw742-dw743?tid=568846
