nome_prodotto,marca,descrizione,url_immagine
GKF 18V-8 Professional Rifilatore a batteria,Bosch,"È il rifilatore da 18 V dall’altezza più compatta in assoluto, per un peso ridotto e per un controllo eccellente dell’utensile
Aspirazione ottimale della polvere e massima compatibilità degli accessori, grazie agli adattatori di aspirazione specifici per la fresatura di superfici e per la rifilatura di bordi, e al più completo assortimento sul mercato di accessori per la rifilatura
Regolazione precisa della profondità, bloccaggio dell’alberino senza mani e doppie luci a LED per soddisfare anche le esigenze più elevate dei professionisti",https://www.bosch-professional.com/it/it/ocsmedia/427654-54/application-image/1434x828/rifilatore-a-batteria-gkf-18v-8-06016c2001.png
GNH 18V-50 M Professional Chiodatrice per legno a batteria,Bosch,"La libertà di un utensile a batteria con la potenza di un utensile pneumatico – senza compressori, cartucce di gas o cavi
L’utensile si attiva e si utilizza con una sola mano, grazie all’interruttore di accensione azionato dal pollice
Delicata per i polsi e i polmoni, grazie al rinculo molto ridotto e al funzionamento senza gas",https://www.bosch-professional.com/it/it/ocsmedia/430379-54/application-image/1434x828/chiodatrice-per-legno-a-batteria-gnh-18v-50-m-0601482401.png
GNH 18V-64-2 M Professional Chiodatrice per legno a batteria,Bosch,"La libertà di un utensile a batteria con la potenza di un utensile pneumatico – senza compressori, cartucce di gas o cavi
L’utensile si attiva e si utilizza con una sola mano, grazie all’interruttore di accensione azionato dal pollice
Delicata per i polsi e i polmoni, grazie al rinculo molto ridotto e al funzionamento senza gas",https://www.bosch-professional.com/it/it/ocsmedia/430378-54/application-image/1434x828/chiodatrice-per-legno-a-batteria-gnh-18v-64-2-m-0601482001.png
GNH 18V-64 MD Professional Chiodatrice per legno a batteria,Bosch,"La libertà di un utensile a batteria con la potenza di un utensile pneumatico – senza compressori, cartucce di gas o cavi
L’utensile si attiva e si utilizza con una sola mano, grazie all’interruttore di accensione azionato dal pollice
Delicata per i polsi e i polmoni, grazie al rinculo molto ridotto e al funzionamento senza gas",https://www.bosch-professional.com/it/it/ocsmedia/430380-54/application-image/1434x828/chiodatrice-per-legno-a-batteria-gnh-18v-64-md-0601482201.png
GTH 18V-38 M Professional Graffatrice per legno a batteria,Bosch,"La libertà di un utensile a batteria con la potenza di una graffatrice pneumatica – senza compressori, cartucce di gas o cavi
L’utensile si attiva e si utilizza con una sola mano, grazie all’interruttore di accensione azionato dal pollice
Delicata per i polsi e i polmoni, grazie al rinculo molto ridotto e al funzionamento senza gas",https://www.bosch-professional.com/it/it/ocsmedia/430377-54/application-image/1434x828/graffatrice-per-legno-a-batteria-gth-18v-38-m-0601482501.png
"GIC 4/5 Imager Dual Camera/1,5 m Professional Accessorio per telecamera da ispezione",Bosch,"La telecamera laterale aggiuntiva consente un’ispezione a 360°
Si può commutare tra la telecamera anteriore e quella laterale per avere sempre la visuale desiderata
Ideale per condizioni di lavoro difficili in cantiere, grazie alla protezione da polvere, acqua e altri liquidi",https://www.bosch-professional.com/it/it/ocsmedia/453150-54/application-image/1434x828/accessorio-per-telecamera-da-ispezione-gic-4-5-imager-dual-camera-1-5-m-1600a02z61.png
"GIC 4/5 Imager 3,9 mm/1,5 m Professional Accessorio per telecamera da ispezione",Bosch,"Il diametro di soli 3,9 mm consente di eseguire ispezioni negli spazi più stretti
Può accedere alle aree da ispezionare anche attraverso piccoli fori
Ideale per condizioni di lavoro difficili in cantiere, grazie alla protezione da polvere, acqua e altri liquidi",https://www.bosch-professional.com/it/it/ocsmedia/453148-54/application-image/1434x828/accessorio-per-telecamera-da-ispezione-gic-4-5-imager-3-9-mm-1-5-m-1600a02z63.png
"Telecamera GIC 4/5 8,3 mm/1,5 m Professional Telecamera da ispezione",Bosch,"Diametro ridotto (8,3 mm), per ispezionare agevolmente anche punti stretti
Con funzioni di orientamento: AutoUp (GIC 12V-5-27 C) / indicatore Up (GIC 12V-4-23 C)
Ideale per condizioni di lavoro difficili in cantiere, grazie alla protezione da polvere, acqua e altri liquidi",https://www.bosch-professional.com/it/it/ocsmedia/405873-54/application-image/1434x828/telecamera-da-ispezione-telecamera-gic-4-5-8-3-mm-1-5-m-1600a02r6m.png
"Telecamera GIC 4/5 8,3 mm/3,5 m Professional Telecamera da ispezione",Bosch,"Cavo telecamera di elevata lunghezza (3,5 m) per ispezionare oggetti lunghi, quali ad esempio tubi e cablaggi
Con funzioni di orientamento: AutoUp (GIC 12V-5-27 C) / indicatore Up (GIC 12V-4-23 C)
Ideale per condizioni di lavoro difficili in cantiere, grazie alla protezione da polvere, acqua e altri liquidi",https://www.bosch-professional.com/it/it/ocsmedia/425473-54/application-image/1434x828/telecamera-da-ispezione-telecamera-gic-4-5-8-3-mm-3-5-m-1600a02r6p.png
GLL 80-33 G Professional Livella laser a linee,Bosch,"Carcassa rinforzata in gomma e grado di protezione IP65 e per resistere alla polvere e all’acqua
Nuovo design della tastiera per una selezione chiara della linea laser e modalità di risparmio energetico per una maggiore autonomia della batteria
La doppia alimentazione consente di passare senza interruzioni dalla batteria al litio BA 3.7V 3.0Ah XL alle pile alcaline AA e viceversa, per consentire di eliminare i tempi di inattività",https://www.bosch-professional.com/it/it/ocsmedia/518786-54/application-image/1434x828/livella-laser-a-linee-gll-80-33-g-0601065502.png
GLL 20-22 G Professional Livella laser a linee,Bosch,"Grado di protezione IP65 e carcassa rinforzata in gomma per resistere alla polvere e all’acqua
Finestra di uscita laser a U per un angolo di apertura più ampio per la linea orizzontale
La doppia alimentazione consente di passare dalla batteria al litio BA 3.7V 3.0Ah XL alle pile alcaline AA e viceversa, per consentire di eliminare i tempi di inattività",https://www.bosch-professional.com/it/it/ocsmedia/472140-54/application-image/1434x828/livella-laser-a-linee-gll-20-22-g-0601065600.png
Set ugello soffiatore intermedio e piatto Professional Accessorio,Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/475787-54/application-image/1434x828/accessorio-set-ugello-soffiatore-intermedio-e-piatto-f016800657.png
Ugello soffiatore concentratore Professional Accessorio,Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/475777-54/application-image/1434x828/accessorio-ugello-soffiatore-concentratore-f016800658.png
Ugello soffiatore piatto Professional Accessorio,Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/475782-54/application-image/1434x828/accessorio-ugello-soffiatore-piatto-f016800659.png
Set di lame per decespugliatore da 23 cm Professional Accessorio per decespugliatore a batteria,Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/400731-54/application-image/1434x828/accessorio-per-decespugliatore-a-batteria-set-di-lame-per-decespugliatore-da-23-cm-f016800631.png
Lama per decespugliatore da 23 cm Professional Accessorio per decespugliatore a batteria,Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/400728-54/application-image/1434x828/accessorio-per-decespugliatore-a-batteria-lama-per-decespugliatore-da-23-cm-f016800629.png
"Filo di ricambio 24 m da 2,4 mm Professional Accessorio per tagliabordi a batteria",Bosch,Descrizione non trovata,https://www.bosch-professional.com/it/it/ocsmedia/400730-54/application-image/1434x828/accessorio-per-tagliabordi-a-batteria-filo-di-ricambio-24-m-da-2-4-mm-f016800628.png
GRC 12V-60 3/8 SN Professional Chiave a cricchetto a batteria,Bosch,"Eccezionale controllo dell'utensile e impugnatura confortevole grazie al design ergonomico e alla circonferenza ridotta
Compatta e comoda con sistema compatto a 12 V per l'accesso a spazi ristretti e luce LED per illuminare le aree buie
Funzionamento efficiente e intuitivo grazie all’interruttore di selezione della velocità variabile
Robusta e resistente, grazie alla carcassa in metallo",https://www.bosch-professional.com/it/it/ocsmedia/485496-54/application-image/1434x828/chiave-a-cricchetto-a-batteria-grc-12v-60-3-8-sn-06019n8301.png
